9.700000000000000000e+01
9.400000000000000000e+01
1.260000000000000000e+02
1.780000000000000000e+02
7.100000000000000000e+01
2.900000000000000000e+02
1.400000000000000000e+02
8.900000000000000000e+01
8.400000000000000000e+01
1.570000000000000000e+02
1.500000000000000000e+02
2.460000000000000000e+02
7.800000000000000000e+01
9.100000000000000000e+01
1.090000000000000000e+02
1.140000000000000000e+02
1.180000000000000000e+02
8.600000000000000000e+01
1.430000000000000000e+02
9.200000000000000000e+01
1.820000000000000000e+02
1.430000000000000000e+02
1.740000000000000000e+02
1.280000000000000000e+02
1.570000000000000000e+02
